timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-02-20T09:07:37+0100,dyslexia-randomforest,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,0.040364981,0.807,energy approx on macOS using 20.0W
2026-02-20T09:07:41+0100,dyslexia-randomforest,GENAIGREENML_assisted_codex.py,OK,0,0.760440,0.000,3.981760979,79.635,energy approx on macOS using 20.0W
2026-02-20T09:07:45+0100,dyslexia-randomforest,GENAIGREENML_assisted_gemini.py,OK,0,0.760440,0.000,4.007733107,80.155,energy approx on macOS using 20.0W
2026-02-20T09:07:46+0100,dyslexia-randomforest,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.940574,0.000,1.072921753,21.458,energy approx on macOS using 20.0W
2026-02-20T09:07:46+0100,dyslexia-randomforest,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.043479204,0.870,energy approx on macOS using 20.0W
2026-02-20T09:07:47+0100,dyslexia-randomforest,GENAIGREENML_autonomous_codex.py,OK,0,0.940574,0.000,1.014379978,20.288,energy approx on macOS using 20.0W
2026-02-20T09:07:48+0100,dyslexia-randomforest,GENAIGREENML_autonomous_gemini.py,OK,0,0.500000,0.000,0.950690746,19.014,energy approx on macOS using 20.0W
2026-02-20T09:07:52+0100,Email-spam-detector,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,0.000,3.545969248,70.919,energy approx on macOS using 20.0W
2026-02-20T09:07:53+0100,Email-spam-detector,GENAIGREENML_assisted_chatgpt.py,OK,0,1.000000,0.000,0.914937735,18.299,energy approx on macOS using 20.0W
2026-02-20T09:07:54+0100,Email-spam-detector,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,0.778937101,15.579,energy approx on macOS using 20.0W
2026-02-20T09:07:55+0100,Email-spam-detector,GENAIGREENML_assisted_codex.py,OK,0,1.000000,0.000,0.904904842,18.098,energy approx on macOS using 20.0W
2026-02-20T09:07:55+0100,Email-spam-detector,GENAIGREENML_assisted_gemini.py,OK,0,1.000000,0.000,0.862279892,17.246,energy approx on macOS using 20.0W
2026-02-20T09:07:57+0100,Email-spam-detector,GENAIGREENML_autonomous_chatgpt.py,OK,0,1.000000,0.000,1.964562178,39.291,energy approx on macOS using 20.0W
2026-02-20T09:07:57+0100,Email-spam-detector,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.047667980,0.953,energy approx on macOS using 20.0W
2026-02-20T09:07:58+0100,Email-spam-detector,GENAIGREENML_autonomous_codex.py,OK,0,1.000000,0.000,0.855457067,17.109,energy approx on macOS using 20.0W
2026-02-20T09:07:59+0100,Email-spam-detector,GENAIGREENML_autonomous_gemini.py,OK,0,1.000000,0.000,0.794158220,15.883,energy approx on macOS using 20.0W
2026-02-20T09:08:08+0100,FakeNewsPrediction,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.982739,0.000,9.042705297,180.854,energy approx on macOS using 20.0W
2026-02-20T09:08:15+0100,FakeNewsPrediction,GENAIGREENML_assisted_chatgpt.py,OK,0,0.984855,0.000,6.719813108,134.396,energy approx on macOS using 20.0W
2026-02-20T09:08:22+0100,FakeNewsPrediction,GENAIGREENML_assisted_claude.py,OK,0,0.988530,0.000,7.219269276,144.385,energy approx on macOS using 20.0W
2026-02-20T09:08:29+0100,FakeNewsPrediction,GENAIGREENML_assisted_codex.py,OK,0,0.984633,0.000,6.814769030,136.295,energy approx on macOS using 20.0W
2026-02-20T09:08:36+0100,FakeNewsPrediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.985969,0.000,7.156761885,143.135,energy approx on macOS using 20.0W
2026-02-20T09:08:36+0100,FakeNewsPrediction,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.048341990,0.967,energy approx on macOS using 20.0W
2026-02-20T09:08:46+0100,FakeNewsPrediction,GENAIGREENML_autonomous_codex.py,OK,0,0.940535,0.000,9.255946875,185.119,energy approx on macOS using 20.0W
2026-02-20T09:08:53+0100,FakeNewsPrediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.991871,0.000,7.776889801,155.538,energy approx on macOS using 20.0W
2026-02-20T09:08:57+0100,HWStudentGradPredictor,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.840361,0.000,3.261057854,65.221,energy approx on macOS using 20.0W
2026-02-20T09:08:59+0100,HWStudentGradPredictor,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,1.679285288,33.586,energy approx on macOS using 20.0W
2026-02-20T09:09:00+0100,HWStudentGradPredictor,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,1.680528879,33.611,energy approx on macOS using 20.0W
2026-02-20T09:09:01+0100,HWStudentGradPredictor,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,0.899160147,17.983,energy approx on macOS using 20.0W
2026-02-20T09:09:03+0100,HWStudentGradPredictor,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,1.650415897,33.008,energy approx on macOS using 20.0W
2026-02-20T09:09:04+0100,HWStudentGradPredictor,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.820339,0.000,1.190968037,23.819,energy approx on macOS using 20.0W
2026-02-20T09:09:05+0100,HWStudentGradPredictor,GENAIGREENML_autonomous_claude.py,OK,0,,0.000,0.953699112,19.074,energy approx on macOS using 20.0W
2026-02-20T09:09:06+0100,HWStudentGradPredictor,GENAIGREENML_autonomous_codex.py,OK,0,0.820339,0.000,1.014320850,20.286,energy approx on macOS using 20.0W
2026-02-20T09:09:07+0100,HWStudentGradPredictor,GENAIGREENML_autonomous_gemini.py,OK,0,0.843373,0.000,0.969513893,19.390,energy approx on macOS using 20.0W
2026-02-20T09:09:11+0100,IMDB-Sentiment-Analysis,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.827500,0.000,3.844750881,76.895,energy approx on macOS using 20.0W
2026-02-20T09:09:12+0100,IMDB-Sentiment-Analysis,GENAIGREENML_assisted_chatgpt.py,OK,0,0.827500,0.000,1.255710125,25.114,energy approx on macOS using 20.0W
2026-02-20T09:09:14+0100,IMDB-Sentiment-Analysis,GENAIGREENML_assisted_claude.py,OK,0,0.827500,0.000,1.257266283,25.145,energy approx on macOS using 20.0W
2026-02-20T09:09:15+0100,IMDB-Sentiment-Analysis,GENAIGREENML_assisted_codex.py,OK,0,0.827500,0.000,1.267368078,25.347,energy approx on macOS using 20.0W
2026-02-20T09:09:16+0100,IMDB-Sentiment-Analysis,GENAIGREENML_assisted_gemini.py,OK,0,0.827500,0.000,1.272105932,25.442,energy approx on macOS using 20.0W
2026-02-20T09:09:18+0100,IMDB-Sentiment-Analysis,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,2.152175188,43.044,energy approx on macOS using 20.0W
2026-02-20T09:09:20+0100,IMDB-Sentiment-Analysis,GENAIGREENML_autonomous_claude.py,OK,0,,0.000,1.282560825,25.651,energy approx on macOS using 20.0W
2026-02-20T09:09:21+0100,IMDB-Sentiment-Analysis,GENAIGREENML_autonomous_codex.py,OK,0,0.810000,0.000,1.423049927,28.461,energy approx on macOS using 20.0W
2026-02-20T09:09:24+0100,Iris-Classification-ML-problem,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.966667,0.000,2.263142824,45.263,energy approx on macOS using 20.0W
2026-02-20T09:09:25+0100,Iris-Classification-ML-problem,GENAIGREENML_assisted_chatgpt.py,OK,0,0.966667,0.000,1.354273081,27.085,energy approx on macOS using 20.0W
2026-02-20T09:09:26+0100,Iris-Classification-ML-problem,GENAIGREENML_assisted_claude.py,OK,0,0.966667,0.000,1.327651024,26.553,energy approx on macOS using 20.0W
2026-02-20T09:09:28+0100,Iris-Classification-ML-problem,GENAIGREENML_assisted_codex.py,OK,0,0.966667,0.000,1.278850079,25.577,energy approx on macOS using 20.0W
2026-02-20T09:09:29+0100,Iris-Classification-ML-problem,GENAIGREENML_assisted_gemini.py,OK,0,0.966667,0.000,1.325507879,26.510,energy approx on macOS using 20.0W
2026-02-20T09:09:29+0100,Iris-Classification-ML-problem,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.252336740,5.047,energy approx on macOS using 20.0W
2026-02-20T09:09:29+0100,Iris-Classification-ML-problem,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.048117161,0.962,energy approx on macOS using 20.0W
2026-02-20T09:09:29+0100,Iris-Classification-ML-problem,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.260535955,5.211,energy approx on macOS using 20.0W
2026-02-20T09:09:32+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.933333,0.000,2.002863884,40.057,energy approx on macOS using 20.0W
2026-02-20T09:09:33+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,0.962295055,19.246,energy approx on macOS using 20.0W
2026-02-20T09:09:34+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_assisted_claude.py,OK,0,0.933333,0.000,0.957067966,19.141,energy approx on macOS using 20.0W
2026-02-20T09:09:35+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_assisted_codex.py,OK,0,0.933333,0.000,0.967418194,19.348,energy approx on macOS using 20.0W
2026-02-20T09:09:36+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_assisted_gemini.py,OK,0,0.933333,0.000,0.964173794,19.283,energy approx on macOS using 20.0W
2026-02-20T09:09:37+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.972349882,19.447,energy approx on macOS using 20.0W
2026-02-20T09:09:37+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.947705984,18.954,energy approx on macOS using 20.0W
2026-02-20T09:09:38+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_autonomous_codex.py,OK,0,0.933333,0.000,0.963891983,19.278,energy approx on macOS using 20.0W
2026-02-20T09:09:39+0100,Iris-Flower-Classification-Codealpha,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.971657038,19.433,energy approx on macOS using 20.0W
2026-02-20T09:10:20+0100,Iris-Flower-Classification-Codealpha2,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,0.000,40.039261818,800.785,energy approx on macOS using 20.0W
2026-02-20T09:10:21+0100,Iris-Flower-Classification-Codealpha2,GENAIGREENML_assisted_chatgpt.py,OK,0,1.000000,0.000,1.060667992,21.213,energy approx on macOS using 20.0W
2026-02-20T09:10:22+0100,Iris-Flower-Classification-Codealpha2,GENAIGREENML_assisted_claude.py,OK,0,1.000000,0.000,0.994455099,19.889,energy approx on macOS using 20.0W
2026-02-20T09:10:23+0100,Iris-Flower-Classification-Codealpha2,GENAIGREENML_assisted_codex.py,OK,0,1.000000,0.000,0.958986998,19.180,energy approx on macOS using 20.0W
2026-02-20T09:10:24+0100,Iris-Flower-Classification-Codealpha2,GENAIGREENML_assisted_gemini.py,OK,0,1.000000,0.000,0.960998774,19.220,energy approx on macOS using 20.0W
2026-02-20T09:10:25+0100,Iris-Flower-Classification-Codealpha2,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,1.028712273,20.574,energy approx on macOS using 20.0W
2026-02-20T09:10:26+0100,Iris-Flower-Classification-Codealpha2,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.973949909,19.479,energy approx on macOS using 20.0W
2026-02-20T09:10:27+0100,Iris-Flower-Classification-Codealpha2,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.977358103,19.547,energy approx on macOS using 20.0W
2026-02-20T09:10:28+0100,Iris-Flower-Classification-Codealpha2,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.982327938,19.647,energy approx on macOS using 20.0W
2026-02-20T09:10:31+0100,Iris-Flower-Classification-Codealpha3,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.900000,0.000,2.865396023,57.308,energy approx on macOS using 20.0W
2026-02-20T09:10:34+0100,Iris-Flower-Classification-Codealpha3,GENAIGREENML_assisted_chatgpt.py,OK,0,0.900000,0.000,3.206571102,64.131,energy approx on macOS using 20.0W
2026-02-20T09:10:35+0100,Iris-Flower-Classification-Codealpha3,GENAIGREENML_assisted_claude.py,OK,0,0.900000,0.000,1.182621002,23.652,energy approx on macOS using 20.0W
2026-02-20T09:10:36+0100,Iris-Flower-Classification-Codealpha3,GENAIGREENML_assisted_codex.py,OK,0,0.900000,0.000,1.186029911,23.721,energy approx on macOS using 20.0W
2026-02-20T09:10:37+0100,Iris-Flower-Classification-Codealpha3,GENAIGREENML_assisted_gemini.py,OK,0,0.900000,0.000,1.074985027,21.500,energy approx on macOS using 20.0W
2026-02-20T09:10:39+0100,Iris-Flower-Classification-Codealpha3,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.933333,0.000,1.474934101,29.499,energy approx on macOS using 20.0W
2026-02-20T09:10:40+0100,Iris-Flower-Classification-Codealpha3,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,1.020267010,20.405,energy approx on macOS using 20.0W
2026-02-20T09:10:41+0100,Iris-Flower-Classification-Codealpha3,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,1.123508930,22.470,energy approx on macOS using 20.0W
2026-02-20T09:10:42+0100,Iris-Flower-Classification-Codealpha3,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.962812901,19.256,energy approx on macOS using 20.0W
2026-02-20T09:10:43+0100,Iris-ML-Lab,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.960000,0.000,0.689896107,13.798,energy approx on macOS using 20.0W
2026-02-20T09:10:43+0100,Iris-ML-Lab,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,0.081954718,1.639,energy approx on macOS using 20.0W
2026-02-20T09:10:43+0100,Iris-ML-Lab,GENAIGREENML_assisted_claude.py,OK,0,0.960000,0.000,0.257159948,5.143,energy approx on macOS using 20.0W
2026-02-20T09:10:43+0100,Iris-ML-Lab,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,0.081798792,1.636,energy approx on macOS using 20.0W
2026-02-20T09:10:43+0100,Iris-ML-Lab,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,0.048363924,0.967,energy approx on macOS using 20.0W
2026-02-20T09:10:44+0100,Iris-ML-Lab,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.090219021,1.804,energy approx on macOS using 20.0W
2026-02-20T09:10:44+0100,Iris-ML-Lab,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.044455767,0.889,energy approx on macOS using 20.0W
2026-02-20T09:10:44+0100,Iris-ML-Lab,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.046303988,0.926,energy approx on macOS using 20.0W
2026-02-20T09:10:44+0100,Iris-ML-Lab,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.040158987,0.803,energy approx on macOS using 20.0W
2026-02-20T09:10:46+0100,JunctionalClassifier,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,,0.000,1.971461058,39.429,energy approx on macOS using 20.0W
2026-02-20T09:10:46+0100,JunctionalClassifier,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,0.082679987,1.654,energy approx on macOS using 20.0W
2026-02-20T09:10:57+0100,JunctionalClassifier,GENAIGREENML_assisted_claude.py,OK,0,0.714050,0.000,10.769120932,215.382,energy approx on macOS using 20.0W
2026-02-20T09:10:57+0100,JunctionalClassifier,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,0.090657949,1.813,energy approx on macOS using 20.0W
2026-02-20T09:10:57+0100,JunctionalClassifier,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,0.044433117,0.889,energy approx on macOS using 20.0W
2026-02-20T09:10:57+0100,JunctionalClassifier,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.084399939,1.688,energy approx on macOS using 20.0W
2026-02-20T09:10:57+0100,JunctionalClassifier,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.081830978,1.637,energy approx on macOS using 20.0W
2026-02-20T09:10:57+0100,JunctionalClassifier,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.076261282,1.525,energy approx on macOS using 20.0W
2026-02-20T09:10:57+0100,JunctionalClassifier,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.046107292,0.922,energy approx on macOS using 20.0W
2026-02-20T09:11:01+0100,JunctionalClassifier2,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,,0.000,3.127223015,62.544,energy approx on macOS using 20.0W
2026-02-20T09:11:01+0100,JunctionalClassifier2,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,0.083059072,1.661,energy approx on macOS using 20.0W
2026-02-20T09:11:01+0100,JunctionalClassifier2,GENAIGREENML_assisted_claude.py,OK,0,0.626591,0.000,0.776584148,15.532,energy approx on macOS using 20.0W
2026-02-20T09:11:01+0100,JunctionalClassifier2,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,0.086744070,1.735,energy approx on macOS using 20.0W
2026-02-20T09:11:02+0100,JunctionalClassifier2,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,0.074157953,1.483,energy approx on macOS using 20.0W
2026-02-20T09:11:02+0100,JunctionalClassifier2,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.082587957,1.652,energy approx on macOS using 20.0W
2026-02-20T09:11:02+0100,JunctionalClassifier2,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.047989845,0.960,energy approx on macOS using 20.0W
2026-02-20T09:11:02+0100,JunctionalClassifier2,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.042105913,0.842,energy approx on macOS using 20.0W
2026-02-20T09:11:02+0100,JunctionalClassifier2,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.040941000,0.819,energy approx on macOS using 20.0W
2026-02-20T09:11:04+0100,JunctionalClassifier3,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,,0.000,1.969929934,39.399,energy approx on macOS using 20.0W
2026-02-20T09:11:04+0100,JunctionalClassifier3,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,0.080403805,1.608,energy approx on macOS using 20.0W
2026-02-20T09:11:05+0100,JunctionalClassifier3,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,0.715445042,14.309,energy approx on macOS using 20.0W
2026-02-20T09:11:05+0100,JunctionalClassifier3,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,0.082314968,1.646,energy approx on macOS using 20.0W
2026-02-20T09:11:05+0100,JunctionalClassifier3,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.073863029,1.477,energy approx on macOS using 20.0W
2026-02-20T09:11:05+0100,JunctionalClassifier3,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.023898125,0.478,energy approx on macOS using 20.0W
2026-02-20T09:11:05+0100,JunctionalClassifier3,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.082631111,1.653,energy approx on macOS using 20.0W
2026-02-20T09:11:05+0100,JunctionalClassifier3,GENAIGREENML_autonomous_gemini.py,FAILED,1,,0.000,0.040845156,0.817,energy approx on macOS using 20.0W
2026-02-20T09:11:08+0100,K-Nearest-Neighbor-Algorithm,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,90.000000,0.000,2.362565041,47.251,energy approx on macOS using 20.0W
2026-02-20T09:11:08+0100,K-Nearest-Neighbor-Algorithm,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,0.047373056,0.947,energy approx on macOS using 20.0W
2026-02-20T09:11:08+0100,K-Nearest-Neighbor-Algorithm,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,0.048034191,0.961,energy approx on macOS using 20.0W
2026-02-20T09:11:08+0100,K-Nearest-Neighbor-Algorithm,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,0.041881084,0.838,energy approx on macOS using 20.0W
2026-02-20T09:11:08+0100,K-Nearest-Neighbor-Algorithm,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,0.041062117,0.821,energy approx on macOS using 20.0W
2026-02-20T09:11:08+0100,K-Nearest-Neighbor-Algorithm,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.041119099,0.822,energy approx on macOS using 20.0W
2026-02-20T09:11:08+0100,K-Nearest-Neighbor-Algorithm,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.040871859,0.817,energy approx on macOS using 20.0W
2026-02-20T09:11:11+0100,MachineLearn-WineClassifier,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.996923,0.000,2.984958887,59.699,energy approx on macOS using 20.0W
2026-02-20T09:11:12+0100,MachineLearn-WineClassifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.996923,0.000,1.187298059,23.746,energy approx on macOS using 20.0W
2026-02-20T09:11:14+0100,MachineLearn-WineClassifier,GENAIGREENML_assisted_claude.py,OK,0,0.996923,0.000,1.147649050,22.953,energy approx on macOS using 20.0W
2026-02-20T09:11:15+0100,MachineLearn-WineClassifier,GENAIGREENML_assisted_codex.py,OK,0,0.996923,0.000,1.147369146,22.947,energy approx on macOS using 20.0W
2026-02-20T09:11:16+0100,MachineLearn-WineClassifier,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.991795,0.000,1.073795080,21.476,energy approx on macOS using 20.0W
2026-02-20T09:11:16+0100,MachineLearn-WineClassifier,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.024062872,0.481,energy approx on macOS using 20.0W
2026-02-20T09:11:16+0100,MachineLearn-WineClassifier,GENAIGREENML_autonomous_codex.py,FAILED,1,,0.000,0.261008978,5.220,energy approx on macOS using 20.0W
2026-02-20T09:11:17+0100,MachineLearn-WineClassifier,GENAIGREENML_autonomous_gemini.py,OK,0,0.994615,0.000,0.969010115,19.380,energy approx on macOS using 20.0W
2026-02-20T09:12:30+0100,MaliciousSoftwareClassification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.887640,0.000,72.375072002,1447.501,energy approx on macOS using 20.0W
2026-02-20T09:13:42+0100,MaliciousSoftwareClassification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.887640,0.000,72.011805058,1440.236,energy approx on macOS using 20.0W
2026-02-20T09:14:53+0100,MaliciousSoftwareClassification,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,71.771287918,1435.426,energy approx on macOS using 20.0W
2026-02-20T09:16:18+0100,MaliciousSoftwareClassification,GENAIGREENML_assisted_codex.py,OK,0,0.999700,0.000,84.640333891,1692.807,energy approx on macOS using 20.0W
2026-02-20T09:17:30+0100,MaliciousSoftwareClassification,GENAIGREENML_assisted_gemini.py,OK,0,0.887640,0.000,71.853783846,1437.076,energy approx on macOS using 20.0W
2026-02-20T09:17:31+0100,MaliciousSoftwareClassification,GENAIGREENML_autonomous_chatgpt.py,FAILED,1,,0.000,1.442108870,28.842,energy approx on macOS using 20.0W
2026-02-20T09:17:33+0100,MaliciousSoftwareClassification,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,1.112268925,22.245,energy approx on macOS using 20.0W
2026-02-20T09:17:35+0100,MaliciousSoftwareClassification,GENAIGREENML_autonomous_codex.py,OK,0,0.996400,0.000,2.161648750,43.233,energy approx on macOS using 20.0W
2026-02-20T09:17:36+0100,MaliciousSoftwareClassification,GENAIGREENML_autonomous_gemini.py,OK,0,0.000000,0.000,1.269363880,25.387,energy approx on macOS using 20.0W
2026-02-20T09:17:41+0100,ML_CSV_Classification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,0.000,4.816541910,96.331,energy approx on macOS using 20.0W
2026-02-20T09:17:44+0100,ML_CSV_Classification,GENAIGREENML_assisted_chatgpt.py,OK,0,1.000000,0.000,2.430646896,48.613,energy approx on macOS using 20.0W
2026-02-20T09:17:45+0100,ML_CSV_Classification,GENAIGREENML_assisted_claude.py,OK,0,1.000000,0.000,1.143436909,22.869,energy approx on macOS using 20.0W
2026-02-20T09:17:46+0100,ML_CSV_Classification,GENAIGREENML_assisted_codex.py,OK,0,1.000000,0.000,1.324793816,26.496,energy approx on macOS using 20.0W
2026-02-20T09:17:47+0100,ML_CSV_Classification,GENAIGREENML_assisted_gemini.py,OK,0,1.000000,0.000,1.093534231,21.871,energy approx on macOS using 20.0W
2026-02-20T09:17:48+0100,ML_CSV_Classification,GENAIGREENML_autonomous_chatgpt.py,OK,0,1.000000,0.000,0.974755049,19.495,energy approx on macOS using 20.0W
2026-02-20T09:17:48+0100,ML_CSV_Classification,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.048188210,0.964,energy approx on macOS using 20.0W
2026-02-20T09:17:49+0100,ML_CSV_Classification,GENAIGREENML_autonomous_codex.py,OK,0,1.000000,0.000,0.964603901,19.292,energy approx on macOS using 20.0W
2026-02-20T09:17:50+0100,ML_CSV_Classification,GENAIGREENML_autonomous_gemini.py,OK,0,1.000000,0.000,0.969249010,19.385,energy approx on macOS using 20.0W
2026-02-20T09:18:42+0100,Multi-Turn-Intent-Classification,GENAIGREENML_original_telemetry_chatgpt.py,FAILED,1,,0.000,30.787062168,615.741,energy approx on macOS using 20.0W
2026-02-20T09:18:42+0100,Multi-Turn-Intent-Classification,GENAIGREENML_assisted_chatgpt.py,FAILED,1,,0.000,0.087103128,1.742,energy approx on macOS using 20.0W
2026-02-20T09:18:45+0100,Multi-Turn-Intent-Classification,GENAIGREENML_assisted_claude.py,FAILED,1,,0.000,2.927572966,58.551,energy approx on macOS using 20.0W
2026-02-20T09:18:47+0100,Multi-Turn-Intent-Classification,GENAIGREENML_assisted_codex.py,FAILED,1,,0.000,2.250236034,45.005,energy approx on macOS using 20.0W
2026-02-20T09:18:49+0100,Multi-Turn-Intent-Classification,GENAIGREENML_assisted_gemini.py,FAILED,1,,0.000,1.897130966,37.943,energy approx on macOS using 20.0W
2026-02-20T09:18:49+0100,Multi-Turn-Intent-Classification,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.000000,0.000,0.090259314,1.805,energy approx on macOS using 20.0W
2026-02-20T09:18:49+0100,Multi-Turn-Intent-Classification,GENAIGREENML_autonomous_claude.py,FAILED,1,,0.000,0.041540146,0.831,energy approx on macOS using 20.0W
2026-02-20T09:18:54+0100,Multi-Turn-Intent-Classification,GENAIGREENML_autonomous_codex.py,OK,0,1.000000,0.000,4.657247066,93.145,energy approx on macOS using 20.0W
2026-02-20T09:18:55+0100,Multi-Turn-Intent-Classification,GENAIGREENML_autonomous_gemini.py,OK,0,1.000000,0.000,1.174787045,23.496,energy approx on macOS using 20.0W
2026-02-20T09:19:31+0100,Na-ve-bayes-algorithm-to-classify-the-fetal-health-,GENAIGREENML_original_telemetry_chatgpt.py,FAILED,1,,0.000,27.440186262,548.804,energy approx on macOS using 20.0W
2026-02-20T09:19:32+0100,Na-ve-bayes-algorithm-to-classify-the-fetal-health-,GENAIGREENML_assisted_chatgpt.py,OK,0,0.841693,0.000,1.016189098,20.324,energy approx on macOS using 20.0W
2026-02-20T09:19:33+0100,Na-ve-bayes-algorithm-to-classify-the-fetal-health-,GENAIGREENML_assisted_claude.py,OK,0,0.841693,0.000,0.960516214,19.210,energy approx on macOS using 20.0W
2026-02-20T09:19:34+0100,Na-ve-bayes-algorithm-to-classify-the-fetal-health-,GENAIGREENML_assisted_codex.py,OK,0,84.169279,0.000,0.903917074,18.078,energy approx on macOS using 20.0W
2026-02-20T09:19:35+0100,Na-ve-bayes-algorithm-to-classify-the-fetal-health-,GENAIGREENML_assisted_gemini.py,OK,0,0.841693,0.000,0.896580935,17.932,energy approx on macOS using 20.0W
