timestamp,project,script,status,exit_code,accuracy,mem_delta_mb,exec_time_s,energy_j,notes
2026-03-16T17:10:07+0100,Air-Quality-Health-Prediction,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,1.000000,0.000,6.903725147,138.075,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:08+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_chatgpt.py,OK,0,0.000000,0.000,1.593993902,31.880,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:09+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_claude.py,OK,0,,0.000,1.061090231,21.222,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:10+0100,Air-Quality-Health-Prediction,GENAIGREENML_assisted_codex.py,OK,0,0.956522,0.000,1.335826159,26.717,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:12+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.996794,0.000,1.223008156,24.460,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:13+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_codex.py,OK,0,0.560613,0.000,1.172079802,23.442,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:14+0100,Air-Quality-Health-Prediction,GENAIGREENML_autonomous_gemini.py,OK,0,0.975962,0.000,1.203994274,24.080,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:16+0100,Algorithms_KnnClasifier,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.720000,0.000,0.830541849,16.611,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:16+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_chatgpt.py,OK,0,0.750000,0.000,0.297134876,5.943,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:17+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_claude.py,OK,0,0.720000,0.000,0.294203043,5.884,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:17+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_codex.py,OK,0,72.000000,0.000,0.291154146,5.823,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:17+0100,Algorithms_KnnClasifier,GENAIGREENML_assisted_gemini.py,OK,0,0.720000,0.000,0.295418024,5.908,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:19+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_chatgpt.py,OK,0,0.753731,0.000,1.979038000,39.581,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:20+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_codex.py,OK,0,0.723881,0.000,1.045954943,20.919,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:21+0100,Algorithms_KnnClasifier,GENAIGREENML_autonomous_gemini.py,OK,0,0.746269,0.000,1.054086208,21.082,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:25+0100,animals-classification,GENAIGREENML_original_telemetry_chatgpt.py,OK,0,0.961538,0.000,2.748481989,54.970,requirements installed | energy approx on macOS using 20.0W
2026-03-16T17:10:26+0100,animals-classification,GENAIGREENML_assisted_chatgpt.py,OK,0,0.961538,0.000,1.004301071,20.086,requirements installed | energy approx on macOS using 20.0W
